time,open,high,low,close,At the Money Balance,In the Money Balance,Average Return/src,Average Return,Bars Ago,Dividend,Number of trades,Net PnL Close to Open,total_div_percentage,Exit Trade,Enter Trade,Days passed from last dividend,Net PNL,PNL + Dividend,MA №1,MA №2,MA №3,MA №4,Volume,Volume MA,Days left to dividend,Number of trades,Net PnL Close to Open,total_div_percentage,Enter Trade,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,Kumo Cloud Upper Line,Kumo Cloud Lower Line,Basibgs,Upper,Lower,Closed below Band when SMA50&gt;SMA200,Closed below Band when SMA50&lt;SMA200,close[Number_Of_Days_Back]*(1-Drop_Percentage) ,Lost Trade from Purple,Lost Trade from Black,Close Above BB,Fisher,Zero Line,LinReg,Shapes,Shapes,Shapes,Shapes,Histogram,Bearish Divergence,Bullish Divergence,Accumulated Volume,Accumulated Volume At Top,Shapes,Shapes,Plot,Plot,Plot,Plot,Plot,Plot,Shapes,Shapes,Shapes,Shapes,%K,%D,"K/ema(K,Ratio_EMA_Length)",%D,%K,Shapes,Shapes,Plot,Bearish D win,Shapes,Shapes,Shapes,Shapes,Plot,Plot,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Close-Open,Plot,TSI Bar,TSI Line,TSI MA,Upper,Lower,New Hight,New Low,RSI(TSI),RSI(TSI)MA,Shapes,Shapes
2011-06-06T09:30:00-04:00,95.47,95.99001,95.21001,95.60001,9268460070601955000,211289844749.73328,NaN,NaN,3,0.351999998,106,-43.55,39.53,NaN,0,5,NaN,-4.019999999999996,NaN,NaN,NaN,NaN,8776816,7755386.85,-1,106,-43.55,39.53,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.53545236987445,95.13955263012524,0,0,90.5445,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4330100331496247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,630.0630323489493,656.7094628208009,NaN,NaN,NaN,NaN,NaN,NaN,812.0825066458999,860.7285309430387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1540.8793593603316,1540.9368160273518,51.44212795802656,60.336528178633614,NaN,NaN,0.0922633484293982,-0.2539999999999992,NaN,-4.590425324832697,-2.221834146568496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-06-07T09:30:00-04:00,95.23,96.06,95.12,96.03999,9453829272013994000,213402743197.23062,NaN,NaN,4,0.351999998,106,-43.55,39.53,NaN,0,6,NaN,-4.019999999999996,NaN,92.54314520833323,96.64975791666653,96.13627280000004,7407539,7939007.45,-1,106,-43.55,39.53,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.35052207891349,95.52447792108623,0,0,90.50649999999999,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.6928234929687684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,637.8265320497889,684.4075302548266,NaN,NaN,NaN,NaN,NaN,NaN,798.8909208415656,852.8058146853193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1524.0280773329466,1537.1793185397062,54.13851822743972,59.30711995315072,NaN,NaN,0.22275910326042947,-0.26999999999999885,NaN,-5.791020330881218,-2.731717887184599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-06-08T09:30:00-04:00,96.25999,96.84,96.17,96.78999,9642905857454275000,215536770629.20294,NaN,NaN,5,0.351999998,106,-43.55,39.53,NaN,0,7,NaN,-4.019999999999996,NaN,NaN,NaN,NaN,8928070,8112483.2,-1,106,-43.55,39.53,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.83959414423907,95.54040085576065,0,0,90.55400949999999,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.679737995787703,NaN,NaN,NaN,NaN,654.4850490645221,NaN,NaN,NaN,654.4850490645221,754.4361511529215,NaN,NaN,NaN,NaN,NaN,NaN,799.294512647416,846.4988445610152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1539.2194973864591,1537.6326916167625,58.40397343800721,59.34774047540941,NaN,NaN,0.27862108448580614,-0.2719999999999999,NaN,-6.775632814126658,-3.309420019604893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-06-09T09:30:00-04:00,97.10001,97.33,95.92999,96.39999,9766245681471000000,217692138335.49496,NaN,NaN,6,0.351999998,106,-43.55,39.53,NaN,0,8,NaN,-4.019999999999996,NaN,92.64481166666656,96.61992449999985,96.18593940000005,9962914,8306678.1,-1,106,-43.55,39.53,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.8670903448669,95.54789965513284,0,0,90.991,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5493682935172637,NaN,NaN,NaN,NaN,660.1868926777884,NaN,NaN,NaN,660.1868926777884,694.397954357386,NaN,NaN,NaN,NaN,NaN,NaN,783.7202511570199,840.4227147813289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1549.926019128807,1540.3645421749945,55.496292662282734,59.20241484326177,NaN,NaN,0.10068634185202541,0.0200019999999995,NaN,-4.349650714803019,-3.4580244046331967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-06-10T09:30:00-04:00,96.91,97.39,96.8,97.14,9961570595100420000,219869059718.8499,NaN,NaN,7,0.351999998,106,-43.55,39.53,NaN,0,9,NaN,-4.019999999999996,NaN,NaN,NaN,NaN,7710730,8291343.3,-1,106,-43.55,39.53,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.21145198734233,95.9735330126574,0,0,91.333,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.25237350858643337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,653.3032440573518,612.0013523347322,NaN,NaN,NaN,NaN,NaN,NaN,780.4212155768511,834.9634237627434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1543.3762074170702,1541.033801117678,59.62791482972064,59.33073071652137,NaN,NaN,0.12419791606075137,-0.03799600000000112,NaN,-3.0206614465008137,-3.3955439820428563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-06-13T09:30:00-04:00,96.74001,97.28999,96.64,96.64999,10151532413325822000,222067750316.03842,NaN,NaN,8,0.351999998,106,-43.55,39.53,NaN,0,12,NaN,-4.019999999999996,NaN,92.73272833333323,96.57742441666655,96.24620600000004,5540141,8149219.9,-1,106,-43.55,39.53,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.14616041228588,96.34382458771383,0,0,90.90549999999999,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.026748828005997982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597.8321776145131,265.00577895748086,NaN,NaN,NaN,NaN,NaN,NaN,775.5452410987801,829.2479913176999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1516.5795980441794,1535.5995337680117,55.90482784382813,58.9946457735543,NaN,NaN,0.0852492040497026,0.054005999999998264,NaN,-0.9979324165785641,-3.053028044119386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-06-14T09:30:00-04:00,95.74001,95.89999,95.13,95.19,10296244242295648000,224288427819.1988,NaN,NaN,9,0.351999998,106,-43.55,39.53,NaN,0,13,NaN,-4.019999999999996,NaN,NaN,NaN,NaN,8672660,8280159.75,-1,106,-43.55,39.53,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.42199416439408,95.26799583560566,1,0,91.6844905,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1476057776007591,NaN,NaN,NaN,NaN,NaN,491.8140394712498,NaN,NaN,491.8140394712498,-144.29478938832975,NaN,NaN,NaN,NaN,NaN,NaN,722.0527825813768,820.1330454531915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1521.0742457195295,1532.3716919794601,46.52765772374514,57.83989836138421,NaN,NaN,-0.030252469413881045,-0.05398800000000392,NaN,-0.49558598195616277,-2.6876791780960687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-06-15T09:30:00-04:00,95.38,96.94,95.37,96.92,10502169127141560000,226531312097.39078,NaN,NaN,10,0.351999998,106,-43.55,39.53,NaN,0,14,NaN,-4.019999999999996,NaN,92.8468949999999,96.54517449999986,96.30053933333339,12979051,8437702.35,-1,106,-43.55,39.53,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.61787950674426,95.33211549325549,0,0,91.64649999999999,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.21864753571193707,NaN,NaN,NaN,NaN,NaN,368.85679826068525,NaN,NaN,368.85679826068525,-368.88664900270226,NaN,NaN,NaN,NaN,NaN,NaN,707.2320205169992,808.5823645512222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561.1400533316018,1538.764661168825,56.001365907883375,57.661244751312545,NaN,NaN,0.25524797957045564,-0.05998800000000415,NaN,-0.15598640209152034,-2.3260087815239903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-06-16T09:30:00-04:00,97.10001,97.53,96.8,97.36,10712212509684392000,228796625218.3647,NaN,NaN,11,0.351999998,106,-43.55,39.53,NaN,0,15,NaN,-4.019999999999996,NaN,NaN,NaN,NaN,10961211,8600370.5,-1,106,-43.55,39.53,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.7511388309239,95.30885616907582,0,0,91.85549999999999,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.01671731511069041,NaN,NaN,NaN,NaN,NaN,245.57364999837074,NaN,NaN,245.57364999837074,-494.12523957551645,NaN,NaN,NaN,NaN,NaN,NaN,700.8521291687158,795.8866319958825,NaN,NaN,NaN,700.8521291687158,795.8866319958825,NaN,NaN,NaN,NaN,NaN,NaN,1571.4552206958363,1546.0292299526052,58.04922226823025,57.283272559633566,NaN,NaN,0.25611016510310947,-0.08599000000000387,NaN,-0.1538064605342772,-2.0156941642397457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-06-17T09:30:00-04:00,96.86,97.14999,96.64,96.89999,10926456759878080000,231084591470.54834,NaN,NaN,12,0.351999998,106,-43.55,39.53,NaN,0,16,NaN,-4.019999999999996,NaN,92.96522812499991,96.51575783333321,96.35020593333338,9622852,8678144.55,-1,106,-43.55,39.53,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.83800993599519,95.34698506400454,0,0,92.758,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1677502989508286,NaN,NaN,NaN,NaN,NaN,123.66477225034603,NaN,NaN,123.66477225034603,-607.7884942378023,NaN,NaN,NaN,NaN,NaN,NaN,681.2373261999174,780.2932260582112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1562.5369974699252,1549.6976227342318,55.14237338964218,56.72536743809916,NaN,NaN,0.2168155896298174,-0.2879920000000027,NaN,-2.2859534148049656,-2.0543026286062056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-06-20T09:30:00-04:00,97.33,97.36,96.58501,97.02,11110184686860680000,233395437385.2538,NaN,NaN,13,0.351999998,106,-43.55,39.53,NaN,0,19,NaN,-4.019999999999996,NaN,NaN,NaN,NaN,6613996,8728716.4,-1,106,-43.55,39.53,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.32699332593997,96.77300167405978,0,0,90.991,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3458975442643626,NaN,NaN,NaN,NaN,NaN,7.2737195577509794,NaN,NaN,7.2737195577509794,-691.0725965978194,NaN,NaN,NaN,NaN,NaN,NaN,697.3981043725764,765.4540299334741,NaN,NaN,NaN,NaN,NaN,NaN,765.4540299334741,NaN,NaN,NaN,NaN,1536.3769376322914,1546.7374704893562,55.768368977234644,56.11902170011074,NaN,NaN,0.12103093696985923,-0.12199200000000303,NaN,-2.1819363734049673,-2.0725360207203143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-06-21T09:30:00-04:00,96.7,97.03,96.27,96.59,11319750114666615000,235729391759.10635,NaN,NaN,14,0.351999998,106,-43.55,39.53,NaN,0,20,NaN,-4.019999999999996,NaN,93.09272812499991,96.49384116666653,96.40007260000004,7898711,8806350,-1,106,-43.55,39.53,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.38093485555639,96.55406014444334,0,0,91.5135,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3861823579970427,NaN,NaN,NaN,NaN,NaN,-107.9237825987168,NaN,NaN,-107.9237825987168,-799.1087955375235,NaN,NaN,NaN,NaN,NaN,NaN,693.9783838473102,752.7803522913383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1535.1517416674387,1544.1628640844856,52.902700487747495,54.94699439680051,NaN,NaN,0.07902531206623564,-0.003996000000000777,NaN,-0.8361280344754178,-1.8959063083996148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-06-22T09:30:00-04:00,96.96001,97.06,96.41,96.64999,11509951340468496000,238086685676.69742,NaN,NaN,15,0.351999998,106,-43.55,39.53,NaN,0,21,NaN,-4.019999999999996,NaN,NaN,NaN,NaN,5505637,8804174.25,-1,106,-43.55,39.53,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.0547360765301,96.52525392346965,0,0,90.8200095,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.41298232631434284,NaN,NaN,NaN,NaN,NaN,-229.14036531203493,NaN,NaN,-229.14036531203493,-956.4398615919437,NaN,NaN,NaN,NaN,NaN,NaN,705.4687557368725,742.9364731070233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1512.2449686894704,1537.069998441149,53.26565042074441,54.94311151221371,NaN,NaN,0.008289800781454915,0.03200599999999838,NaN,0.6092829952737977,-1.538022122160556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-06-23T09:30:00-04:00,97.24001,97.74001,97.14999,97.39,11740150367277867000,240467552533.4644,NaN,NaN,16,0.351999998,106,-43.55,39.53,NaN,0,22,NaN,-4.019999999999996,NaN,93.27147812499992,96.4860078333332,96.45027260000005,8587586,8950285,-1,106,-43.55,39.53,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.3941821901402,96.43081280985955,0,0,91.2379905,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6453389587741201,NaN,NaN,NaN,NaN,NaN,-355.5572288751881,NaN,NaN,-355.5572288751881,-1114.058410254107,NaN,NaN,NaN,NaN,NaN,NaN,730.3689189819498,736.6508125174886,NaN,NaN,NaN,NaN,736.6508125174886,NaN,NaN,NaN,NaN,NaN,NaN,1540.9823706283837,1537.9394144827568,57.629184482143216,55.02144132976256,NaN,NaN,0.03405347336665443,0.11400799999999833,NaN,2.6247198917744963,-0.9433446915984056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-06-24T09:30:00-04:00,97.36,97.69009,96.98,96.98,11929131095046950000,242872228058.79904,NaN,NaN,17,0.351999998,106,-43.55,39.53,NaN,0,23,NaN,-4.019999999999996,NaN,NaN,NaN,NaN,7960828,8932747.1,-1,106,-43.55,39.53,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.37984174498628,96.42515325501346,0,0,91.9504905,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8570774433442039,NaN,NaN,NaN,NaN,NaN,-504.1628681378694,NaN,NaN,-504.1628681378694,-1395.7967037139572,NaN,NaN,NaN,NaN,NaN,NaN,729.7022794768486,731.3286093355874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1542.8856341576293,1539.0385744105063,54.57094149449655,55.244928010938985,NaN,NaN,-0.04122897633637024,0.2080079999999981,NaN,5.208772360741629,-0.06447082697840067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-06-27T09:30:00-04:00,96.85001,96.87,95.55,95.64999,12019905824138398000,244720364400.8523,NaN,NaN,18,0.351999998,106,-43.55,39.53,NaN,0,26,NaN,-4.019999999999996,NaN,93.42147791666657,96.44717441666654,96.48820580000006,9331438,9129785,-1,106,-43.55,39.53,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.63243221627751,95.70255778372224,1,0,91.5799905,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5030374946426757,NaN,NaN,NaN,NaN,NaN,-676.5716614112366,NaN,NaN,-676.5716614112366,-1711.02442105144,NaN,NaN,NaN,NaN,NaN,NaN,692.0690760508938,723.0804988281626,NaN,NaN,NaN,NaN,NaN,NaN,723.0804988281626,NaN,NaN,NaN,NaN,1540.6757892324088,1539.4023999264846,45.99347726552931,54.663139370802526,NaN,NaN,-0.25191825336612794,0.09600799999999765,NaN,6.013731724355836,0.8038438232122045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-06-28T09:30:00-04:00,95.48,95.67999,94.72,94.88,12184770389149831000,247167568044.8608,NaN,NaN,19,0.351999998,106,-43.55,39.53,NaN,0,27,NaN,-4.019999999999996,NaN,NaN,NaN,NaN,12634250,9411268,-1,106,-43.55,39.53,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.7374913739852,94.71250362601455,0,0,92.283,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.13801565937896587,NaN,NaN,NaN,NaN,NaN,-864.962757445757,NaN,NaN,-864.962757445757,-1995.309333652879,NaN,NaN,NaN,NaN,NaN,NaN,625.7995486597041,710.9327524822153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1549.6163431568193,1541.6721650887812,41.86628951200324,53.48187623323081,NaN,NaN,-0.3152058436632075,0.12600999999999657,NaN,6.963090297470403,1.6837361766776615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-06-29T09:30:00-04:00,94.95,95.19859,94.02,94.25,12338635999435145000,249639243725.30942,NaN,NaN,20,0.351999998,106,-43.55,39.53,NaN,0,28,NaN,-4.019999999999996,NaN,93.54772791666657,96.3977578333332,96.51367253333339,11084828,9328111.35,-1,106,-43.55,39.53,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.96701588154907,93.91297911845068,0,0,91.81749049999999,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.6962915460720174,NaN,NaN,NaN,NaN,NaN,-1063.5568481757584,NaN,NaN,-1063.5568481757584,-2255.121392555767,NaN,NaN,NaN,NaN,NaN,NaN,570.9905988021941,694.8227050380108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1537.7065217156,1540.790911005852,38.7816669924943,52.287974399674496,NaN,NaN,-0.38516841754263,0.06600799999999936,NaN,7.031398362230689,2.447687917470951,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-06-30T09:30:00-04:00,94.23,94.31,93.14,94.10001,12568387608381010000,252135636162.5625,NaN,NaN,21,0.351999998,106,-43.55,39.53,NaN,1,29,NaN,-4.019999999999996,NaN,NaN,NaN,NaN,11555559,9118950.25,-1,106,-43.55,39.53,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.63726226492751,93.80273773507223,0,0,90.4305,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.1408624014232835,NaN,NaN,NaN,NaN,NaN,-1240.0628721312817,NaN,NaN,-1240.0628721312817,-2299.0990158644217,NaN,NaN,NaN,NaN,NaN,NaN,560.3708420201525,678.2708281858086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1530.7480084237848,1538.5591548765037,38.05844364339061,50.74729788636521,NaN,NaN,-0.3387723416257842,-0.055995999999998956,NaN,5.650109921064192,2.9051767751271282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-07-01T09:30:00-04:00,94.13,94.23,93.36501,93.63,12752994563733688000,254656992524.1881,NaN,NaN,0,0.319658995,107,-43.519999999999996,39.870000000000005,93.36501,0,0,NaN,-3.6499999999999915,NaN,93.63333208333324,96.3277578333332,96.53647246666672,6637188,8918600.25,0,107,-43.519999999999996,39.870000000000005,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.88536058068762,93.54464441931212,0,0,92.074,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.4060369732395672,NaN,NaN,NaN,NaN,NaN,-1402.3312983708095,NaN,NaN,-1402.3312983708095,-2375.9418558079765,NaN,NaN,NaN,NaN,NaN,NaN,503.37753627776516,661.4496553932231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1491.6321811250436,1528.1309384872905,35.79252063546694,49.310704514339406,NaN,NaN,-0.3680864613301793,-0.043997999999999135,NaN,4.657209425522606,3.155467153755054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-07-05T09:30:00-04:00,94.03999,94.17,93.69,93.84,12980933318747064000,257203562449.43,NaN,NaN,1,0.319658995,107,-43.519999999999996,39.870000000000005,NaN,0,4,NaN,-3.6499999999999915,NaN,NaN,NaN,NaN,4615754,8710547.15,-1,107,-43.519999999999996,39.870000000000005,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.31225994406648,93.59774505593325,0,0,92.49199999999999,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.4719750929551463,NaN,NaN,NaN,NaN,NaN,-1559.3607090812093,NaN,NaN,-1559.3607090812093,-2501.537173343609,NaN,NaN,NaN,NaN,NaN,NaN,440.55971855054514,640.9364013958036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1457.653387816518,1512.469260560452,37.59104102630523,48.67237475023655,NaN,NaN,-0.33752346836105573,0.06399800000000369,NaN,5.014118219140654,3.420988734524425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-07-06T09:30:00-04:00,94.19,94.45,93.8399,94.32001,13240551985122005000,259775598073.9243,NaN,NaN,2,0.319658995,107,-43.519999999999996,39.870000000000005,NaN,0,5,NaN,-3.6499999999999915,NaN,93.73104062499992,96.28225791666654,96.56060586666672,5653199,8622830.15,-1,107,-43.519999999999996,39.870000000000005,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.36357408770095,93.58143591229879,0,0,92.0549905,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.3086470015636718,NaN,NaN,NaN,NaN,NaN,-1669.966475448352,NaN,NaN,-1669.966475448352,-2333.601073651208,NaN,NaN,NaN,NaN,NaN,NaN,399.5265080589934,617.7575074642865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1462.618701072406,1501.3913584519973,41.63908249373355,47.646497363511564,NaN,NaN,-0.25251738320450556,0.16799600000000225,NaN,6.429500302005775,3.850776101307475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-07-07T09:30:00-04:00,93.8279,94.145,93.55,94.03999,13505363024824445000,262373354054.66354,NaN,NaN,3,0.319658995,107,-43.519999999999996,39.870000000000005,NaN,0,6,NaN,-3.6499999999999915,NaN,NaN,NaN,NaN,6824641,8517658.7,-1,107,-43.519999999999996,39.870000000000005,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.33939702494949,93.57560297505024,0,0,92.169,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.1450631089789929,NaN,NaN,NaN,NaN,NaN,-1715.14083198783,NaN,NaN,-1715.14083198783,-1986.1869712246992,NaN,NaN,NaN,NaN,NaN,NaN,350.3508495956178,592.3047015716479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1473.0752312914383,1495.098885749651,39.99942682456638,46.35722626039272,NaN,NaN,-0.16804331353095847,0.055574000000001435,NaN,6.192674978026739,4.185333083695942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-07-08T09:30:00-04:00,94.84,95.61,94.83,95.37,13775470285320933000,264997087595.21017,NaN,NaN,4,0.319658995,107,-43.519999999999996,39.870000000000005,NaN,0,7,NaN,-3.6499999999999915,NaN,93.85354041666659,96.25492466666654,96.58220586666673,12129234,8625974.7,-1,107,-43.519999999999996,39.870000000000005,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.27682620546145,93.5081737945383,0,0,91.7605,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4962160439988563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1705.8990866809784,-1650.448614839868,NaN,NaN,NaN,NaN,NaN,NaN,336.26812419838495,564.5254723274794,NaN,NaN,NaN,336.26812419838495,564.5254723274794,NaN,NaN,NaN,NaN,NaN,NaN,1527.2711107075854,1502.2482690736363,50.108397145913656,45.99765652869782,NaN,NaN,-0.0411263474344139,0.21957600000000072,NaN,7.76271177750931,4.696387182812137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-07-11T09:30:00-04:00,96.03999,96.8,95.75011,96.8,14050979691027352000,267647058471.16226,NaN,NaN,5,0.319658995,107,-43.519999999999996,39.870000000000005,NaN,0,10,NaN,-3.6499999999999915,NaN,NaN,NaN,NaN,9760754,8728475.9,-1,107,-43.519999999999996,39.870000000000005,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.75684843480876,93.50815156519097,0,0,91.81749049999999,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2833201488123285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1634.325116234852,-1204.8812935580938,NaN,NaN,NaN,NaN,NaN,NaN,346.5567068015517,537.8007279393441,NaN,NaN,NaN,NaN,537.8007279393441,NaN,NaN,NaN,NaN,NaN,NaN,1544.8659724403074,1511.7188698217853,58.293096116752025,46.177994181520496,NaN,NaN,0.10453480664456549,0.34757600000000083,NaN,10.332042876473912,5.501480853335247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2011-07-12T09:30:00-04:00,97.3,97.31,96.56,97.13,14307449782818355000,270323529055.87387,NaN,NaN,6,0.319658995,107,-43.519999999999996,39.870000000000005,NaN,0,11,NaN,-3.6499999999999915,NaN,93.97791541666658,96.23984133333322,96.6074725333334,9090770,8906007.35,-1,107,-43.519999999999996,39.870000000000005,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.67922537199415,93.9907696280056,0,0,92.5205,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.966559656434699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1512.679310717387,-782.8044776125969,NaN,NaN,NaN,NaN,NaN,NaN,344.39835551591096,510.0260817685009,NaN,NaN,NaN,344.39835551591096,510.0260817685009,NaN,NaN,NaN,NaN,NaN,NaN,1551.4416218941976,1520.546148060099,59.93620865008043,46.68038762168713,NaN,NaN,0.05461938725464677,0.3655779999999993,NaN,12.542984384780405,6.507409929255983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
