,original,predict,last_x,direction,diff
217,205.68,205.41647,204.86000000000004,True,0.0
218,205.21000000000004,206.16507,206.51,True,0.0
219,207.40000000000003,206.68234,207.11,False,-0.0020648808396655817
220,205.92999999999998,205.3471,205.13,True,0.0
221,203.87,202.45503,200.49,True,0.0
222,201.0192,202.20416,201.4,False,-0.0039928629476476876
223,201.36,199.2865,198.34,True,0.0
224,198.82,197.39531,195.33,True,0.0
225,194.05,196.5395,195.19,False,-0.006913801961590321
226,191.923,194.3332,193.01,False,-0.0068556353388830715
227,192.11,193.57864,193.82,True,0.0
228,193.6608,193.98813,194.45,True,0.0
229,188.83,191.50128,189.55,False,-0.010294285087213076
230,191.93,188.24245,186.77,True,0.0
231,187.81,190.49663,189.96,False,-0.0028249516088501765
232,188.06,186.11874,185.03,True,0.0
233,185.65,186.93832,186.21,False,-0.0039113043048674455
234,186.69,188.13864,189.78,True,0.0
235,190.52,188.87877,189.92,False,-0.005482471983474885
236,187.64,188.46678,188.42,False,-0.00024828370773245946
237,190.2,189.67216,189.58,True,0.0
238,188.13,189.69574,189.96,True,0.0
239,189.11,189.38397,190.02,True,0.0
240,193.7208,191.03438,192.53,False,-0.007768254029201623
241,193.65,192.02765,191.96,True,0.0
242,190.16,193.33412,191.41,False,-0.010052357265041357
243,191.3,190.66876,190.71,False,-0.00021623298709432098
244,191.6,191.43098,190.99,True,0.0
245,187.95,188.14594,185.77,True,0.0
246,185.42,185.02827,183.36,True,0.0
247,185.43,186.33858,186.41,True,0.0
248,185.27,183.0632,182.34,True,0.0
249,182.86,184.4864,184.96,True,0.0
250,186.63,186.3777,188.77,True,0.0
251,189.78,188.67262,191.16,True,0.0
252,192.88,191.34622,193.2,True,0.0
253,192.09,190.8097,191.17,False,-0.001884749789127413
254,192.0,193.05795,193.87,True,0.0
255,194.77999999999997,193.65794,194.0,False,-0.0017631766722374356
256,192.32,192.01758,190.63,True,0.0
257,193.2,193.41364,193.72999999999996,True,0.0
258,195.54000000000002,195.26729,196.57,True,0.0
259,195.0892,194.68477,195.11,True,0.0
260,193.56000000000003,194.98166,195.01,True,0.0
261,198.10999999999999,195.95149,197.74,False,-0.009044744060026786
262,199.0,197.48468,198.79,False,-0.0065663253897014036
263,199.775,199.28595,200.01,True,0.0
264,200.43000000000004,199.38281,199.34,True,0.0
265,200.59000000000003,198.57619,199.32,False,-0.003731752288836698
266,198.40000000000003,199.41165,199.35999999999999,False,-0.0002590871354742164
267,199.38,199.34256,199.95999999999998,True,0.0
268,199.54,199.92462,201.26,True,0.0
269,202.76,200.75394,202.16,False,-0.00695520000208682
270,202.49999999999997,201.10608,201.36,False,-0.0012610294916443863
271,202.17,201.20657,201.6,False,-0.0019515204051183995
272,203.34,201.87395,203.24,False,-0.006721377959286172
273,204.63,202.73457,204.17,False,-0.007030546288593697
274,204.37999999999997,202.81398,204.07,False,-0.006154848323913023
275,204.67,202.73283,203.76,False,-0.005041058783349546
276,204.56,202.93483,204.11,False,-0.005757534114379261
277,203.2092,201.49174,202.0,False,-0.0025161138855584776
278,203.12,202.39537,203.61,True,0.0
279,203.24,201.92773,202.76,False,-0.004104683492799324
280,205.12079999999997,204.17906,206.3,True,0.0
281,206.02,204.48534,205.91000000000003,False,-0.006918865991399579
282,205.52,204.0553,204.35000000000002,False,-0.001442144107842049
283,206.92,205.23143,206.83000000000004,False,-0.00772890753898904
284,206.25,204.5118,204.67,False,-0.0007729757954496263
285,204.1892,204.48204,204.29000000000002,False,-0.0009400382068305694
286,206.42000000000002,204.35138,205.14,False,-0.003844304404156851
287,203.95000000000002,204.77539,205.33999999999997,True,0.0
288,204.4992,204.61841,205.24999999999997,True,0.0
289,204.0201,203.63689,204.21999999999997,True,0.0
290,205.92000000000002,205.80061,207.0,True,0.0
291,208.0008,206.92017,208.06999999999996,True,0.0
292,208.01,207.87285,208.01,False,-0.0006593504603519226
293,207.77999999999997,207.38617,207.14,True,0.0
294,209.2392,208.64348,209.73999999999998,True,0.0
295,209.89999999999998,209.16527,209.95,True,0.0
296,210.10000000000002,209.68988,210.12,True,0.0
297,208.97,208.65569,208.54999999999998,True,0.0
298,208.97,208.39307,208.25999999999996,True,0.0
299,208.61,208.73476,209.04,True,0.0
300,208.91920000000002,208.29724,208.47000000000003,False,-0.0008286985612439548
301,209.35,208.32391,208.46,False,-0.0006528179304483256
302,207.4475,207.385,206.71999999999997,True,0.0
303,206.3308,207.01497,206.92,False,-0.0004589641990640103
304,207.97000000000003,206.26385,206.52000000000004,False,-0.001240291591764907
305,206.1592,205.6957,204.99,True,0.0
306,205.00999999999996,205.56712,205.56,False,-3.4653692770652e-05
307,204.97,204.24199,204.06,True,0.0
308,205.72,205.1948,205.57,False,-0.0018251996829698799
309,205.8892,206.2419,206.71999999999997,True,0.0
310,208.45,207.29929,207.91,False,-0.002937396524111979
311,206.5,207.83716,207.29,False,-0.002639578383544831
312,206.56,206.36855,206.21,True,0.0
